"Index" "date" "AAPL.Open" "AAPL.High" "AAPL.Low" "AAPL.Close" "AAPL.Volume" "AAPL.Adjusted" "macd" "signal"
1228 2011-11-14 383.519993 385.249992 378.200005 379.260002 108226300 50.175518 -0.32268597801125 0.271426554634905
1229 2011-11-15 380.800011 389.499996 379.449993 388.829994 107702700 51.441613 -0.600377486833958 0.0970657463411326
1230 2011-11-16 389.250004 391.140007 384.320011 384.770008 87302600 50.904483 -0.640812648538747 -0.0505099326348432
1231 2011-11-17 383.980003 384.57999 375.499996 377.41 119975100 49.930765 -0.772598856826756 -0.194927717473226
1232 2011-11-18 378.919994 379.990005 374.880009 374.94001 92984500 49.60399 -0.971138799987614 -0.350169933976104
1233 2011-11-21 370.400013 371.679989 365.910004 369.009995 111995100 48.819458 -1.29222685602479 -0.538581318385841
1234 2011-11-22 371.02 377.930012 370.939999 376.510006 102255300 49.811698 -1.51905787156429 -0.734676629021531
1235 2011-11-23 374.509987 375.840004 366.880013 366.990002 107067800 48.552216 -1.60889706943254 -0.909520717103732
1236 2011-11-25 368.419994 371.14999 363.320011 363.570004 63690200 48.099755 -1.78931478262364 -1.08547953020771
1237 2011-11-28 372.349991 376.719997 370.329998 376.12001 86603300 49.760102 -1.82968319640575 -1.23432026344732
1238 2011-11-29 375.840004 378.830006 370.200008 373.199997 93963800 49.373788 -1.76788762278001 -1.34103373531386
1239 2011-11-30 381.290009 382.279991 378.300007 382.199989 101484600 50.564474 -1.58496577626321 -1.38982014350373
1240 2011-12-01 382.539997 389.000011 380.749996 387.93 96795300 51.322545 -1.39729317249355 -1.39131474930169
1241 2011-12-02 389.82999 393.629997 388.580002 389.700001 94763900 51.556714 -1.08165060716552 -1.32938192087446
1242 2011-12-05 393.489994 396.410007 390.390003 393.01001 89302500 51.994623 -0.746112943968003 -1.21272812549317
1243 2011-12-06 392.509998 394.629993 389.379993 390.949989 70899500 51.722085 -0.495676952818325 -1.0693178909582
1244 2011-12-07 389.929993 390.940002 386.759987 389.09 76186600 51.476012 -0.347574283266361 -0.924969169419831
1245 2011-12-08 391.450001 395.5 390.23 390.659996 94089100 51.68372 -0.196303887111082 -0.779236112958082
1246 2011-12-09 392.850006 394.039993 391.029991 393.62001 74248300 52.075325 -0.0468917131648094 -0.632767232999427
1247 2011-12-12 391.679993 393.89999 389.450008 391.839996 75266800 51.839832 0.0464098721994821 -0.496931811959645
1248 2011-12-13 392.999996 395.399998 387.099995 388.809994 84732200 51.438967 0.145958933524359 -0.368353662862844
1249 2011-12-14 386.700012 387.380001 377.679993 380.19001 101721900 50.298556 0.0928895755203385 -0.276105015186208
1250 2011-12-15 383.330002 383.739998 378.309994 378.939995 64050000 50.133181 -0.0190697772515347 -0.224697967599273
1251 2011-12-16 380.360001 384.149994 379.569996 381.019989 105369600 50.408361 -0.167977817285181 -0.213353937536455
1252 2011-12-19 382.470009 384.85001 380.480003 382.210003 58882600 50.565798 -0.239451295630821 -0.218573409155328
1253 2011-12-20 387.76001 396.099987 387.259998 395.949997 84303800 52.383579 -0.183479603307057 -0.211554647985674
1254 2011-12-21 396.689987 397.299988 392.009987 396.450008 65737000 52.449729 0.0464629870954747 -0.159951120969444
1255 2011-12-22 397.000008 399.12999 396.099987 398.550003 50589700 52.727555 0.231784036205118 -0.0816040895345318
1256 2011-12-23 399.690002 403.590012 399.489998 403.330006 67349800 53.359942 0.428732492409778 0.0204632268543302
1257 2011-12-27 403.099987 409.090004 403.020012 406.529999 66269000 53.783297 0.646727417035597 0.145716064890584
1258 2011-12-28 406.890007 408.250011 401.34 402.640003 57165500 53.268656 0.885716307258821 0.293716113364231
1259 2011-12-29 403.399994 405.650005 400.509995 405.120007 53994500 53.596757 0.991096112737133 0.433192113238812
1260 2011-12-30 403.51001 406.280006 403.490009 405.000004 44915500 53.580881 1.06392107532503 0.559337905656054
1261 2012-01-03 409.399998 412.499989 408.999989 411.23 75555200 54.4051 1.22624696799876 0.692719718124595
1262 2012-01-04 410.000011 414.680012 409.279995 413.44001 65005500 54.697481 1.35016458336501 0.824208691172678
1263 2012-01-05 414.950005 418.550007 412.670006 418.029995 67817400 55.304729 1.52895200265377 0.965157353468897
1264 2012-01-06 419.770008 422.749996 419.220009 422.400002 79573200 55.882874 1.74487459438619 1.12110080165236
1265 2012-01-09 425.499992 427.750004 421.349991 421.73 98506100 55.794234 2.0039009930491 1.29766083993171
1266 2012-01-10 425.909988 426.000004 421.500008 423.239994 64549100 55.994003 2.18872794690681 1.47587426132673
1267 2012-01-11 422.680008 422.849998 419.309998 422.549992 53771200 55.902717 2.24355099362186 1.62940960778575
1268 2012-01-12 422.279999 422.900013 418.750011 421.389992 53146800 55.749251 2.25183311026576 1.75389430828175
1269 2012-01-13 419.699993 420.449997 418.659996 419.810009 56505400 55.540222 2.18203761992004 1.83952297060941
1270 2012-01-17 424.199989 425.98999 422.959988 424.700001 60724300 56.18716 2.18833507541174 1.90928539156988
1271 2012-01-18 426.959999 429.46999 426.300011 429.110008 69197800 56.770597 2.22009838520243 1.97144799029639
1272 2012-01-19 430.150005 431.370007 426.510002 427.750004 65434600 56.590671 2.27918430255325 2.03299525274776
1273 2012-01-20 427.489998 427.500011 419.750008 420.300007 103493600 55.605048 2.24762242859844 2.0759206879179
1274 2012-01-23 422.669994 428.449993 422.299999 427.409996 76515600 56.545688 2.10527548850703 2.08179164803572
1275 2012-01-24 425.10001 425.10001 419.550003 420.409996 136909500 55.619599 2.01564173928339 2.06856166628526
1276 2012-01-25 454.439987 454.449974 443.729996 446.659996 239578500 59.092434 2.4738314047474 2.14961561397768
1277 2012-01-26 448.360008 448.789978 443.139996 444.62999 80996300 58.823867 2.6845523549591 2.25660296217397
1278 2012-01-27 444.339996 448.480011 443.769997 447.28001 74927300 59.174461 2.7411125546366 2.3535048806665
1279 2012-01-30 445.709988 453.900002 445.390007 453.009995 94835300 59.932529 2.77739723234602 2.4382833510024
1280 2012-01-31 455.589973 458.240021 453.070023 456.47998 97920900 60.391603 2.95294905615824 2.54121649203357
1281 2012-02-01 458.410011 458.989998 455.550026 456.189987 67511500 60.353237 3.10422672931703 2.65381853949026
1282 2012-02-02 455.899994 457.169983 453.980003 455.120003 46699100 60.21168 3.13850499098123 2.75075582978845
1283 2012-02-03 457.300026 460.000008 455.560013 459.68 71649900 60.814961 3.15245133077715 2.83109492998619
1284 2012-02-06 458.379997 464.979988 458.20002 463.969978 62353200 61.382518 3.14468129842784 2.89381220367452
1285 2012-02-07 465.250008 469.749977 464.579979 468.830009 79055900 62.025493 3.22298811060835 2.95964738506129
1286 2012-02-08 470.500008 476.789978 469.699989 476.680016 101972500 63.064037 3.33732095515371 3.03518209907977
1287 2012-02-09 480.760002 496.750008 480.559998 493.170006 221053700 65.245637 3.56477656908938 3.14110099308169
1288 2012-02-10 490.960022 497.619987 488.54998 493.419998 157825500 65.278711 3.87306519594288 3.28749383365393
1289 2012-02-13 499.529991 503.830009 497.089989 502.600021 129304000 66.493214 4.20892005083318 3.47177907708978
1290 2012-02-14 504.659988 509.56002 502.000008 509.459991 115099600 67.400777 4.50123090036028 3.67766944174388
1291 2012-02-15 514.259995 526.290016 496.889984 497.669975 376530000 65.840976 4.82964963887988 3.90806548117108
1292 2012-02-16 491.500008 504.890007 486.62999 502.209999 236138000 66.441614 4.64498446760053 4.05544927845697
1293 2012-02-17 503.109993 507.77002 500.299995 502.12001 133951300 66.429709 4.63709022602565 4.17177746797071
1294 2012-02-21 506.880013 514.850021 504.120003 514.850021 151398800 68.11387 4.63568658410554 4.26455929119767
1295 2012-02-22 513.079994 515.489983 509.070023 513.039993 120825600 67.874406 4.67830518769898 4.34730847049794
1296 2012-02-23 515.079987 517.830009 509.499992 516.389977 142006900 68.317604 4.68568512047332 4.41498380049301
1297 2012-02-24 519.669998 522.899979 518.640015 522.409981 103768000 69.114041 4.70714661167853 4.47341636273011
1298 2012-02-27 521.309982 528.5 516.280014 525.760017 136895500 69.557246 4.69173333609205 4.5170797574025
1299 2012-02-28 527.960014 535.410011 525.850006 535.410011 150096800 70.833925 4.72708678215275 4.55908116235255
1300 2012-02-29 541.560005 547.610023 535.700005 542.440025 238002800 71.763985 4.9085895698715 4.62898284385634
1301 2012-03-01 548.169983 548.209984 538.769981 544.469978 170817500 72.032545 5.08894311940009 4.72097489896509
1302 2012-03-02 544.240013 546.800018 542.519974 545.180008 107928100 72.126481 5.10366870436183 4.79751366004444
1303 2012-03-05 545.420013 547.47998 526.000023 533.160027 202281100 70.536256 5.06966040023125 4.8519430080818
1304 2012-03-06 523.659996 533.690025 516.219986 530.259987 202559700 70.152585 4.65083272443056 4.81172095135155
